gvkey,fyear,fic,sic,at,seq,price,shares,profit,roa,mktcap,pb,roa_w,pb_w,common_law,sic2
212712,2024,JPN,3826,665268,463776,2916.5,17.823,53669,0.0806727514325054,51980.779500000004,0.11208165040881805,0.0806727514325054,0.11208165040881805,0,38
212722,2024,MEX,3460,4574.943,614.533,0.48,0.023,-645.823,-0.14116525604799884,0.01104,1.7964861122185463e-5,-0.14116525604799884,7.351888091412304e-5,0,34
212737,2024,JPN,3714,177555,51513,571,14.913,-6925,-0.039001999380473655,8515.323,0.16530435035816202,-0.039001999380473655,0.16530435035816202,0,37
212743,2024,JPN,5531,28133,15543,3275,0.669,1254,0.04457398784345786,2190.975,0.14096216946535417,0.04457398784345786,0.14096216946535417,0,55
212757,2024,JPN,7340,36655,10171,249,9.415,1483,0.04045832764970673,2344.3349999999996,0.23049208534067442,0.04045832764970673,0.23049208534067442,0,73
212760,2024,JPN,3670,63692,40822,2028,24.477,2659,0.04174778622118947,49639.356,1.2159951986673851,0.04174778622118947,1.2159951986673851,0,36
212761,2024,JPN,3559,83228,61386,1546,55.074,8121,0.09757533522372279,85144.404,1.3870329391066367,0.09757533522372279,1.3870329391066367,0,35
212770,2024,JPN,5940,34743,16478,850,15.523,206,0.005929251935641712,13194.55,0.8007373467653841,0.005929251935641712,0.8007373467653841,0,59
212771,2024,JPN,5200,479006,165792,3600,17.906,14210,0.029665599178298394,64461.6,0.3888100752750434,0.029665599178298394,0.3888100752750434,0,52
212798,2024,JPN,3559,37397,10090,365,8.289,-616,-0.01647190951145814,3025.4849999999997,0.29984985133795833,-0.01647190951145814,0.29984985133795833,0,35
212825,2024,JPN,3470,81676,60648,1862,13.945,8052,0.09858465155002694,25965.59,0.42813596491228073,0.09858465155002694,0.42813596491228073,0,34
212877,2024,JPN,3861,24330,14855,610,2.188,820,0.03370324702013974,1334.68,0.08984718949848536,0.03370324702013974,0.08984718949848536,0,38
212878,2024,JPN,5084,49811,33966,1671,1.635,3432,0.06890044367709944,2732.085,0.08043587705352412,0.06890044367709944,0.08043587705352412,0,50
212879,2024,JPN,4213,127234,96000,2475,29.586,8765,0.06888881902636088,73225.34999999999,0.7627640625,0.06888881902636088,0.7627640625,0,42
212880,2024,JPN,5411,57703,26864,2072,22.449,4131,0.07159073185103028,46514.328,1.73147438951757,0.07159073185103028,1.73147438951757,0,54
212881,2024,JPN,3690,16922,6038,1060,2.526,1001,0.059153764330457395,2677.56,0.4434514739980126,0.059153764330457395,0.4434514739980126,0,36
212882,2024,JPN,5810,71491,26796,974,52.413,3522,0.04926494244030717,51050.261999999995,1.90514487236901,0.04926494244030717,1.90514487236901,0,58
212887,2024,JPN,3559,600593,236832,2584,38.198,15692,0.026127510643647194,98703.632,0.4167664504796649,0.026127510643647194,0.4167664504796649,0,35
212901,2024,JPN,4011,10323345,4600537,2965,158.171,458423,0.044406439966890573,468977.01499999996,0.1019396246568607,0.044406439966890573,0.1019396246568607,0,40
212913,2024,JPN,3590,87807,45083,1259,5.516,2995,0.03410889792385573,6944.644,0.15404130159927246,0.03410889792385573,0.15404130159927246,0,35
212924,2024,JPN,2741,18417,13021,391,28.434,541,0.029375033936037357,11117.694,0.8538279702019814,0.029375033936037357,0.8538279702019814,0,27
212925,2024,CHN,4700,24414.337,13335.168,10.72,0.06,1668.981,0.06836069314517941,0.6432,4.823336308923892e-5,0.06836069314517941,7.351888091412304e-5,0,47
212948,2024,JPN,5600,3587565,2016537,53820,9.734,371999,0.10369122231931686,523883.88,0.25979383467796524,0.10369122231931686,0.25979383467796524,0,56
212965,2024,JPN,7389,30731,25030,2335,4.072,2104,0.06846506784679965,9508.12,0.3798689572512985,0.06846506784679965,0.3798689572512985,0,73
212967,2024,JPN,5990,34773,15316,991,11.606,1266,0.03640755758778363,11501.546,0.7509497257769653,0.03640755758778363,0.7509497257769653,0,59
212982,2024,JPN,3420,14447,11741,546,0.945,212,0.014674326849865024,515.97,0.043946001192402696,0.014674326849865024,0.043946001192402696,0,34
212983,2024,JPN,3669,67288,47654,2650,1.035,3376,0.050172393294495306,2742.75,0.057555504259873255,0.050172393294495306,0.057555504259873255,0,36
212989,2024,JPN,3827,20340,17668,1437,5.067,986,0.04847590953785644,7281.279,0.41211676477247,0.04847590953785644,0.41211676477247,0,38
212990,2024,JPN,1500,12897,9060,844,7.091,500,0.038768705900597035,5984.804,0.6605743929359823,0.038768705900597035,0.6605743929359823,0,15
212993,2024,JPN,7372,5260,4361,54,10.372,-1531,-0.29106463878326994,560.088,0.12843109378582893,-0.29106463878326994,0.12843109378582893,0,73
212995,2024,JPN,3433,102226,76282,962,13.857,1103,0.010789818637137323,13330.434,0.17475202537951284,0.010789818637137323,0.17475202537951284,0,34
212996,2024,JPN,8711,5602,2359,444,3.18,218,0.038914673330953234,1411.92,0.5985247986434931,0.038914673330953234,0.5985247986434931,0,87
212998,2024,JPN,1700,48568,25927,1056,10.213,3102,0.06386921429747983,10784.928,0.4159728468392024,0.06386921429747983,0.4159728468392024,0,17
213088,2024,JPN,2300,25717,22475,735,2.163,733,0.028502546953377145,1589.8049999999998,0.07073659621802002,0.028502546953377145,0.07073659621802002,0,23
213186,2024,JPN,5311,1498410,537937,4316,59.04,88701,0.059196748553466676,254816.63999999998,0.4736923468733327,0.059196748553466676,0.4736923468733327,0,53
213191,2024,JPN,3714,78331,52704,575,5.04,2084,0.026605047809934765,2898,0.054986338797814206,0.026605047809934765,0.054986338797814206,0,37
213193,2024,JPN,7996,1438521,977408,3422,432.475,124160,0.08631087067898209,1479929.4500000002,1.5141368292463333,0.08631087067898209,1.5141368292463333,0,79
213195,2024,JPN,5051,37443,15706,1300,0.537,-101,-0.0026974334321502014,698.1,0.0444479816630587,-0.0026974334321502014,0.0444479816630587,0,50
213216,2024,JPN,5013,10931,8606,3630,4.089,1208,0.11051138962583479,14843.070000000002,1.724735068556821,0.11051138962583479,1.724735068556821,0,50
213288,2024,BRA,3721,73219.718,19045.206,56.19,0.001,1918.85,0.026206738463537924,0.05619,2.9503487649332857e-6,0.026206738463537924,7.351888091412304e-5,0,37
213323,2024,SWE,2834,43.184,32.743,0.1088,16.474,-39.398,-0.912328640237125,1.7923711999999998,0.05474059188223436,-0.912328640237125,0.05474059188223436,0,28
213356,2024,MYS,3490,446.816,402.996,0.265,3.066,14.753,0.033018065601948005,0.81249,0.0020161242295208886,0.033018065601948005,0.0020161242295208886,1,34
213439,2024,JPN,3910,29873,11912,603,8.515,-345,-0.01154889030227965,5134.545,0.4310397078576226,-0.01154889030227965,0.4310397078576226,0,39
213414,2024,CHN,2834,9019.602,4991.589,5.81,0.04,470.024,0.05211139028085718,0.2324,4.6558320406587964e-5,0.05211139028085718,7.351888091412304e-5,0,28
213416,2024,JPN,7340,4159,2177,721,2.054,186,0.04472228901178168,1480.934,0.6802636655948553,0.04472228901178168,0.6802636655948553,0,73
213417,2024,JPN,5065,144765,54523,1104,13.291,4272,0.02950989534763237,14673.264000000001,0.26912062799185665,0.02950989534763237,0.26912062799185665,0,50
213418,2024,JPN,3634,8295,6787,1250,1.768,661,0.07968655816757082,2210,0.32562251362899663,0.07968655816757082,0.32562251362899663,0,36
213419,2024,JPN,3612,10814,6210,814,2.827,281,0.02598483447383022,2301.178,0.3705600644122383,0.02598483447383022,0.3705600644122383,0,36
213433,2024,JPN,3843,49994,42659,2209,16.06,4317,0.08635036204344522,35476.53999999999,0.8316308399165474,0.08635036204344522,0.8316308399165474,0,38
213444,2024,JPN,3390,8886,5276,1951,0.526,-377,-0.042426288543776725,1026.226,0.19450833965125097,-0.042426288543776725,0.19450833965125097,0,33
213487,2024,JPN,5140,24840,11458,316,2.908,1189,0.04786634460547504,918.928,0.08019968580904172,0.04786634460547504,0.08019968580904172,0,51
213488,2024,JPN,3089,53237,36596,741,3.389,1466,0.02753723913819336,2511.249,0.0686208602033009,0.02753723913819336,0.0686208602033009,0,30
213495,2024,CHN,4700,67558.031,21903.522,7.32,0.24,1145.049,0.016949117418771427,1.7568,8.020627915455788e-5,0.016949117418771427,8.020627915455788e-5,0,47
213506,2024,JPN,7500,295701,78144,2213.5,43.339,18625,0.06298592158971393,95930.8765,1.2276166628276004,0.06298592158971393,1.2276166628276004,0,75
213548,2024,JPN,7372,121040,105025,3515,5.044,12327,0.10184236615994713,17729.66,0.16881371102118542,0.10184236615994713,0.16881371102118542,0,73
213579,2024,JPN,7370,30203,19167,5120,1.183,3383,0.1120087408535576,6056.96,0.31600980852506916,0.1120087408535576,0.31600980852506916,0,73
213584,2024,JPN,7370,28286,20881,1575,4.561,3433,0.12136746093473803,7183.575,0.3440244720080456,0.12136746093473803,0.3440244720080456,0,73
213592,2024,JPN,3714,168408,102159,2089,3.964,4548,0.027005842952828846,8280.796,0.08105791951761471,0.027005842952828846,0.08105791951761471,0,37
213644,2024,AUS,1000,23.345,23.211,0.005,1.024,-2.155,-0.09231098736346112,0.00512,2.2058506742492787e-4,-0.09231098736346112,2.2058506742492787e-4,1,10
213819,2024,JPN,2670,209822,145269,2542,19.787,12199,0.058139756555556615,50298.554,0.3462442365542545,0.058139756555556615,0.3462442365542545,0,26
213820,2024,JPN,5065,6692,4474,404,4.644,37,0.00552898983861327,1876.1760000000002,0.4193509164059008,0.00552898983861327,0.4193509164059008,0,50
213864,2024,PER,3270,488.841,320.598,2.1,0.007,-3.029,-0.006196288772832066,0.014700000000000001,4.5851814421799265e-5,-0.006196288772832066,7.351888091412304e-5,0,32
213939,2024,MYS,5961,530.394,308.853,6.75,5.862,100.319,0.18914052572238751,39.5685,0.12811434565958563,0.18914052572238751,0.12811434565958563,1,59
214053,2024,KOR,3081,6748678.536,1172309.309,105100,107.694,-566648.277,-0.08396433079117402,11318639.4,9.654994047309064,-0.08396433079117402,9.654994047309064,0,30
214099,2024,AUS,7361,13.072,7.664,0.655,0.6,0.616,0.047123623011015914,0.393,0.05127870563674322,0.047123623011015914,0.05127870563674322,1,73
214499,2024,JPN,2000,7126,2183,992,1.819,28,0.003929273084479371,1804.4479999999999,0.8265909299129638,0.003929273084479371,0.8265909299129638,0,20
214503,2024,JPN,5070,85500,32318,1319,9.991,2890,0.033801169590643276,13178.128999999999,0.4077643727953462,0.033801169590643276,0.4077643727953462,0,50
214504,2024,JPN,5960,7956,1328,65,4.392,41,0.005153343388637506,285.48,0.2149698795180723,0.005153343388637506,0.2149698795180723,0,59
214509,2024,JPN,7370,9158346,2998170,419.4,233.124,153465,0.016756846705726122,97772.20559999999,0.032610627682886556,0.016756846705726122,0.032610627682886556,0,73
214525,2024,KOR,4924,616320.127,479535.77,61000,6.818,22753.195,0.036917819170945235,415898,0.8672929654444755,0.036917819170945235,0.8672929654444755,0,49
214882,2024,SGP,3720,16221.299,2670.373,4.66,36.854,702.256,0.04329221722625296,171.73964,0.06431297799970266,0.04329221722625296,0.06431297799970266,1,37
215020,2024,JPN,2050,4726,2040,3060,12.18,42,0.008887008040626322,37270.799999999996,18.27,0.008887008040626322,13.425787468582136,0,20
215021,2024,JPN,3841,75123,59915,1379,11.959,9317,0.12402326850631631,16491.461,0.2752476174580656,0.12402326850631631,0.2752476174580656,0,38
216480,2024,AUS,1040,51.729,46.371,0.03,4.001,-6.147,-0.11883082990198922,0.12003000000000001,0.0025884712428026137,-0.11883082990198922,0.0025884712428026137,1,10
216839,2024,CHN,3241,254635.244,187940.359,19.88,0.121,7696.118,0.03022408791141261,2.40548,1.2799166782479116e-5,0.03022408791141261,7.351888091412304e-5,0,32
216843,2024,CHN,2600,63509.295,9156.104,1.04,0.318,-7410.784,-0.11668817926572796,0.33072,3.612016639391602e-5,-0.11668817926572796,7.351888091412304e-5,0,26
217864,2024,MYS,1600,9130.294,6443.124,1.85,21.287,575.032,0.06298066633998863,39.38095,0.006112089415010483,0.06298066633998863,0.006112089415010483,1,16
217868,2024,AUS,3390,17.206,15.148,0.68,1.175,-4.552,-0.2645588748111124,0.799,0.05274623712701347,-0.2645588748111124,0.05274623712701347,1,33
217880,2024,AUS,1000,0.361,0.288,0.003,2.505,-4.701,-13.022160664819944,0.007515,0.026093750000000002,-1.3051161044838677,0.026093750000000002,1,10
218003,2024,ZAF,5411,38702,10864,62.35,46.641,2593,0.06699912149242933,2908.06635,0.26767915592783503,0.06699912149242933,0.26767915592783503,1,54
218443,2024,JPN,2522,60542,43570,1800,20.326,2441,0.040319117306993495,36586.8,0.8397245811338078,0.040319117306993495,0.8397245811338078,0,25
218464,2024,JPN,3823,30944,17945,3740,1.872,1768,0.05713547052740434,7001.280000000001,0.3901521315129563,0.05713547052740434,0.3901521315129563,0,38
218467,2024,JPN,3540,100808,73730,4005,1.8,6724,0.06670105547178795,7209,0.09777566797775668,0.06670105547178795,0.09777566797775668,0,35
220208,2024,JPN,3559,41045,35112,662,6.556,1692,0.041223047874284324,4340.072,0.12360651629072682,0.041223047874284324,0.12360651629072682,0,35
219060,2024,JPN,3500,8430,4763,526,4.171,632,0.07497034400948992,2193.946,0.4606227167751417,0.07497034400948992,0.4606227167751417,0,35
220116,2024,JPN,4210,36905,25416,443,5.076,1116,0.030239804904484486,2248.6679999999997,0.08847450424929178,0.030239804904484486,0.08847450424929178,0,42
220117,2024,JPN,5171,185725,98581,1797,3.507,10515,0.05661596446358864,6302.079000000001,0.06392792728821985,0.05661596446358864,0.06392792728821985,0,51
220118,2024,JPN,1540,80669,42837,742,3.329,2904,0.03599895870780597,2470.118,0.057663188365198306,0.03599895870780597,0.057663188365198306,0,15
220120,2024,JPN,3825,100513,52619,778,5.331,3504,0.0348611622377205,4147.518,0.0788216803816112,0.0348611622377205,0.0788216803816112,0,38
220122,2024,JPN,2890,221470,112311,1744,24.817,9006,0.04066464983970741,43280.848,0.38536606387620087,0.04066464983970741,0.38536606387620087,0,28
220124,2024,JPN,3540,236764,119620,948,34.368,2757,0.011644506766231353,32580.864,0.27236970406286576,0.011644506766231353,0.27236970406286576,0,35
220126,2024,JPN,2860,141532,94313,4775,14.815,5961,0.042117683633383265,70741.625,0.7500728955711302,0.042117683633383265,0.7500728955711302,0,28
220127,2024,JPN,7373,885029,291420,3331,16.147,45035,0.050885338220555486,53785.65699999999,0.1845640553153524,0.050885338220555486,0.1845640553153524,0,73
220128,2024,JPN,2810,88345,58836,1579,3.311,2422,0.0274152470428434,5228.0689999999995,0.088858335032973,0.0274152470428434,0.088858335032973,0,28
220130,2024,JPN,5065,39134,28081,1442,11.72,2522,0.06444523943374048,16900.24,0.6018389658487946,0.06444523943374048,0.6018389658487946,0,50
220131,2024,JPN,3600,53210,27385,1205,6.06,2128,0.03999248261604962,7302.299999999999,0.2666532773416103,0.03999248261604962,0.2666532773416103,0,36
220132,2024,JPN,3561,131509,94400,3355,2.587,8783,0.06678630359899322,8679.385,0.09194263771186441,0.06678630359899322,0.09194263771186441,0,35
220133,2024,JPN,4220,165411,91192,1023,6.279,6041,0.036521150346712127,6423.4169999999995,0.07043838275287305,0.036521150346712127,0.07043838275287305,0,42
220134,2024,MLT,2082,228.495,165.196,6.7,2.016,16.953,0.07419418368016806,13.507200000000001,0.08176469163902274,0.07419418368016806,0.08176469163902274,0,20
220135,2024,MYS,2086,5474.477,3576.009,28.18,6.448,542.766,0.0991448132853604,181.70464,0.050812131624948374,0.0991448132853604,0.050812131624948374,1,20
220141,2024,MYS,2400,1978.906,1472.781,1.29,8.776,128.867,0.06512032405783802,11.32104,0.007686845498414225,0.06512032405783802,0.007686845498414225,1,24
220148,2024,SGP,9998,464.515,258.79,0.325,4.114,-15.722,-0.03384605448693799,1.33705,0.0051665443023300745,-0.03384605448693799,0.0051665443023300745,1,99
220150,2024,SGP,2024,178.356,99.491,0.4,0.966,3.639,0.02040301419632645,0.3864,0.0038837683810595937,0.02040301419632645,0.0038837683810595937,1,20
220162,2024,ISR,4731,1992.795,521.562,12.38,0.002,15.459,0.0077574461999352666,0.02476,4.7472783676724916e-5,0.0077574461999352666,7.351888091412304e-5,0,47
220244,2024,AUS,4512,20564,289,8.97,169.316,1255,0.061028982688192956,1518.7645200000002,5.255240553633219,0.061028982688192956,5.255240553633219,1,45
220561,2024,JPN,5812,29204,13648,2194,54.725,968,0.03314614436378578,120066.65000000001,8.797380568581477,0.03314614436378578,8.797380568581477,0,58
220616,2024,JPN,3537,100358,84023,1451,10.708,6334,0.06311405169493214,15537.308,0.18491732025754853,0.06311405169493214,0.18491732025754853,0,35
220617,2024,JPN,5172,442150,172285,1639,17.486,17102,0.03867918127332353,28659.554,0.16634967640827697,0.03867918127332353,0.16634967640827697,0,51
220619,2024,JPN,3442,204982,113288,1945,4.134,13158,0.06419100213677298,8040.630000000001,0.07097512534425536,0.06419100213677298,0.07097512534425536,0,34
220620,2024,JPN,3430,90485,57097,652,10.492,1719,0.018997623915566118,6840.784000000001,0.11980986741860344,0.018997623915566118,0.11980986741860344,0,34
220621,2024,JPN,1623,537739,261502,2302,31.002,17179,0.03194672508410214,71366.60399999999,0.27291035632614663,0.03194672508410214,0.27291035632614663,0,16
220622,2024,JPN,2200,440122,152089,3087,8.595,24751,0.05623667982968359,26532.765000000003,0.17445551617802735,0.05623667982968359,0.17445551617802735,0,22
220623,2024,JPN,3050,203484,113832,2064,17.638,4877,0.02396748638713609,36404.832,0.31981193337550073,0.02396748638713609,0.31981193337550073,0,30
220624,2024,JPN,7990,101101,35688,2237,19.207,5107,0.050513842593050515,42966.059,1.2039357487110514,0.050513842593050515,1.2039357487110514,0,79
220625,2024,JPN,3714,313913,117621,722,13.129,6208,0.019776180024401666,9479.137999999999,0.08059052380102191,0.019776180024401666,0.08059052380102191,0,37
220626,2024,JPN,2810,1250149,517140,1916.5,41.144,49085,0.039263319812278374,78852.476,0.152478005955834,0.039263319812278374,0.152478005955834,0,28
220627,2024,JPN,3600,107216,63810,2486,10.72,1778,0.016583345769288167,26649.920000000002,0.41764488324714,0.016583345769288167,0.41764488324714,0,36
220629,2024,JPN,3580,194396,120949,8200,9.789,24150,0.12423095125414103,80269.8,0.6636665040636963,0.12423095125414103,0.6636665040636963,0,35
220631,2024,JPN,3559,33909,19133,867,6.897,2309,0.06809401633784541,5979.6990000000005,0.3125332671300894,0.06809401633784541,0.3125332671300894,0,35
220646,2024,JPN,4400,306431,145504,1174,21.401,18367,0.05993845270223966,25124.774,0.17267411205190236,0.05993845270223966,0.17267411205190236,0,44
221010,2024,JPN,5990,13854,12011,141,25.101,3,2.1654395842355997e-4,3539.241,0.29466663891432854,2.1654395842355997e-4,0.29466663891432854,0,59
221011,2024,JPN,3663,77037,66763,2745,7.092,3619,0.04697742643145501,19467.539999999997,0.2915917499213636,0.04697742643145501,0.2915917499213636,0,36
221029,2024,JPN,5211,334645,120860,1696,59.506,10126,0.030258931106097505,100922.176,0.8350337249710409,0.030258931106097505,0.8350337249710409,0,52
221034,2024,JPN,2670,70462,34275,886,4.824,1704,0.024183247707984447,4274.064,0.12469916849015318,0.024183247707984447,0.12469916849015318,0,26
221036,2024,JPN,5960,19655,7224,654,8.012,748,0.038056474179598065,5239.848,0.7253388704318937,0.038056474179598065,0.7253388704318937,0,59
221044,2024,JPN,7389,44040,25899,2671,9.417,4485,0.10183923705722071,25152.807,0.9711883470404263,0.10183923705722071,0.9711883470404263,0,73
221076,2024,JPN,7996,7272,5763,457,14.435,906,0.12458745874587458,6596.795,1.1446807218462607,0.12458745874587458,1.1446807218462607,0,79
221080,2024,JPN,5812,26314,13635,4020,12.242,1543,0.058637987383142055,49212.840000000004,3.6093025302530255,0.058637987383142055,3.6093025302530255,0,58
221087,2024,KOR,3290,640284.165,279463.274,1838,17.98,16234.566,0.0253552514452704,33047.24,0.11825253288916955,0.0253552514452704,0.11825253288916955,0,32
221115,2024,JPN,1600,21844,18462,2651,0.899,321,0.014695110785570408,2383.2490000000003,0.1290894269309934,0.014695110785570408,0.1290894269309934,0,16
221119,2024,JPN,5130,12407,7088,1221,1.936,411,0.03312646086886435,2363.8559999999998,0.3335011286681715,0.03312646086886435,0.3335011286681715,0,51
221131,2024,JPN,7200,63053,37172,1167,3.543,4721,0.07487351910297686,4134.6810000000005,0.11123106101366621,0.07487351910297686,0.11123106101366621,0,72
221134,2024,KOR,4731,9743855.522,3948805.108,84400,39.366,248485.573,0.025501771084244944,3322490.4,0.8413913346264846,0.025501771084244944,0.8413913346264846,0,47
221136,2024,JPN,5812,6000,107,19,54.849,-782,-0.13033333333333333,1042.1309999999999,9.739542056074765,-0.13033333333333333,9.739542056074765,0,58
221141,2024,JPN,2522,8058,4576,737,1.867,209,0.025936957061305534,1375.979,0.30069471153846156,0.025936957061305534,0.30069471153846156,0,25
221143,2024,JPN,3430,36276,28326,1809,1.561,2110,0.0581651780791708,2823.8489999999997,0.09969106121584409,0.0581651780791708,0.09969106121584409,0,34
221176,2024,JPN,3080,49901,41408,1787,13.462,1714,0.03434800905793471,24056.594,0.5809648860123647,0.03434800905793471,0.5809648860123647,0,30
221177,2024,JPN,3490,45998,39754,1346,9.132,2379,0.05171963998434714,12291.671999999999,0.30919333903506563,0.05171963998434714,0.30919333903506563,0,34
221178,2024,AUS,1400,90.734,83.083,0.0125,17,-22.817,-0.25147133378887737,0.21250000000000002,0.002557683280574847,-0.25147133378887737,0.002557683280574847,1,14
221183,2024,JPN,2844,97492,69888,1283,54.519,1859,0.019068231239486318,69947.877,1.0008567565247253,0.019068231239486318,1.0008567565247253,0,28
221189,2024,JPN,5031,222968,63611,1039,6.534,4283,0.019209034480284166,6788.826,0.10672408860102812,0.019209034480284166,0.10672408860102812,0,50
221190,2024,AUS,7389,32.065,14.803,0.002,5.697,-19.312,-0.6022766256042414,0.011394,7.697088428021346e-4,-0.6022766256042414,7.697088428021346e-4,1,73
221192,2024,JPN,5912,712780,520799,2305,68.768,54675,0.07670669771879121,158510.24,0.30435972419301877,0.07670669771879121,0.30435972419301877,0,59
221194,2024,JPN,5812,104155,45616,6520,46.653,2185,0.020978349575152416,304177.56,6.668220799719396,0.020978349575152416,6.668220799719396,0,58
221200,2024,JPN,3572,76786,45037,2218,4.944,6006,0.07821738337717814,10965.792,0.2434840686546617,0.07821738337717814,0.2434840686546617,0,35
221215,2024,JPN,3829,17553,5909,804,5.971,373,0.02124992878710192,4800.684,0.8124359451683872,0.02124992878710192,0.8124359451683872,0,38
221244,2024,DEU,3021,20655,5476,236.8,136,756,0.036601307189542485,32204.800000000003,5.881081081081081,0.036601307189542485,5.881081081081081,0,30
221266,2024,JPN,1520,42396,21673,328,16.709,1135,0.02677139352769129,5480.552,0.2528746366446731,0.02677139352769129,0.2528746366446731,0,15
221290,2024,JPN,5065,47008,25446,1387,10.587,1200,0.025527569775357386,14684.169,0.5770717991039849,0.025527569775357386,0.5770717991039849,0,50
221295,2024,MYS,5030,210.991,142.399,0.43,3.275,-19.899,-0.09431207966216568,1.40825,0.009889465515909522,-0.09431207966216568,0.009889465515909522,1,50
221301,2024,JPN,3728,115587,18845,1544,3.565,4286,0.03708029449678597,5504.36,0.29208596444680285,0.03708029449678597,0.29208596444680285,0,37
221303,2024,JPN,7370,44466,24182,4535,6.826,4603,0.10351729411235551,30955.91,1.2801219915639732,0.10351729411235551,1.2801219915639732,0,73
221312,2024,JPN,3674,149940,117805,6320,10.199,5371,0.035820995064692544,64457.68,0.54715572344128,0.035820995064692544,0.54715572344128,0,36
221420,2024,JPN,5130,19260,16853,355,4.55,-1012,-0.05254413291796469,1615.25,0.0958434700053403,-0.05254413291796469,0.0958434700053403,0,51
221418,2024,JPN,5411,128629,74226,886,14.733,-2381,-0.01851060025344207,13053.438,0.1758607226578288,-0.01851060025344207,0.1758607226578288,0,54
221426,2024,JPN,3312,84565,75279,2474,6.575,1731,0.02046946136108319,16266.550000000001,0.21608350270327717,0.02046946136108319,0.21608350270327717,0,33
221453,2024,JPN,7372,9992,7334,1212,3.832,696,0.06965572457966374,4644.384,0.6332675211344423,0.06965572457966374,0.6332675211344423,0,73
221461,2024,JPN,4400,15190,9400,723,1.45,617,0.040618828176431865,1048.35,0.11152659574468084,0.040618828176431865,0.11152659574468084,0,44
221464,2024,AUS,4731,282.106,121.44,1.85,1.1,15.834,0.05612783847206369,2.035,0.016757246376811596,0.05612783847206369,0.016757246376811596,1,47
221470,2024,KOR,1600,3553988.56,1358889.706,20900,28.449,-148658.986,-0.04182877448541928,594584.1,0.43755140492616257,-0.04182877448541928,0.43755140492616257,0,16
221472,2024,JPN,5812,134232,104002,2339,62.838,6880,0.05125454437093987,146978.082,1.413223611084402,0.05125454437093987,1.413223611084402,0,58
221489,2024,JPN,7372,416160,336064,6147,13.401,24414,0.05866493656286044,82375.947,0.24511981943915445,0.05866493656286044,0.24511981943915445,0,73
221504,2024,CHL,2030,92830.353,36084.442,1210.5,0.208,8919.687,0.09608588906260003,251.784,0.006977633186069497,0.09608588906260003,0.006977633186069497,0,20
221613,2024,AUS,5712,92.836,34.551,4.92,0.915,8.863,0.09546942996251453,4.5018,0.13029434748632457,0.09546942996251453,0.13029434748632457,1,57
221717,2024,JPN,2851,32010,13601,129,3.953,-59,-0.0018431740081224616,509.93699999999995,0.03749261083743842,-0.0018431740081224616,0.03749261083743842,0,28
221718,2024,JPN,2000,29684,15131,910,6.346,996,0.033553429456946504,5774.86,0.3816575242878858,0.033553429456946504,0.3816575242878858,0,20
221719,2024,JPN,8200,23617,9311,201,33.007,-566,-0.023965787356565186,6634.406999999999,0.71253431425196,-0.023965787356565186,0.71253431425196,0,82
221721,2024,JPN,8711,37452,28726,2393,3.564,2376,0.06344120474206985,8528.652,0.2968966093434519,0.06344120474206985,0.2968966093434519,0,87
221722,2024,JPN,3550,99405,77715,1048,18.225,-14275,-0.14360444645641568,19099.800000000003,0.24576722640416912,-0.14360444645641568,0.24576722640416912,0,35
221744,2024,JPN,2834,83872,73187,804,11.955,1214,0.014474437237695537,9611.82,0.13133234044297484,0.014474437237695537,0.13133234044297484,0,28
221751,2024,DNK,2040,28123,11279,538,12.5,950,0.0337801799239057,6725,0.5962408014894938,0.0337801799239057,0.5962408014894938,0,20
221755,2024,KOR,3100,454131.401,434145.677,49700,5.084,11008.469,0.02424071309704479,252674.8,0.5820046435703654,0.02424071309704479,0.5820046435703654,0,31
221757,2024,KOR,3730,17194637.128,3794592.947,11300,339.955,63876.254,0.003714893982611763,3841491.5,1.0123593106441306,0.003714893982611763,1.0123593106441306,0,37
221759,2024,JPN,5812,25297,17825,1777,23.033,1356,0.05360319405463099,40929.641,2.296193043478261,0.05360319405463099,2.296193043478261,0,58
221799,2024,JPN,3845,221321,181652,7270,2.725,18605,0.08406341919655161,19810.75,0.10905880474753925,0.08406341919655161,0.10905880474753925,0,38
221802,2024,JPN,5812,34814,17061,3515,12.138,4960,0.14247141954386167,42665.07,2.5007367680675223,0.14247141954386167,2.5007367680675223,0,58
221808,2024,JPN,3531,48129,40446,1766,10.373,2437,0.05063475243616115,18318.717999999997,0.45291791524501795,0.05063475243616115,0.45291791524501795,0,35
221811,2024,JPN,3540,60415,36391,2065,5.494,1307,0.02163370024000662,11345.109999999999,0.31175592866368057,0.02163370024000662,0.31175592866368057,0,35
221812,2024,JPN,5712,1350631,965353,18635,26.427,76891,0.05692968693891966,492467.145,0.5101420361256452,0.05692968693891966,0.5101420361256452,0,57
221822,2024,JPN,5065,32475,16529,2116,1.468,1396,0.0429869130100077,3106.288,0.18792957831689758,0.0429869130100077,0.18792957831689758,0,50
221813,2024,JPN,3842,1170564,252447,1497,53.685,5113,0.004367979879784446,80366.445,0.31834977242747986,0.004367979879784446,0.31834977242747986,0,38
221814,2024,JPN,3559,72761,52804,5080,2.284,5779,0.07942441692665027,11602.72,0.21973183849708355,0.07942441692665027,0.21973183849708355,0,35
221816,2024,JPN,7350,290682,132159,4725,3.518,11599,0.039902711554207,16622.55,0.1257769050915942,0.039902711554207,0.1257769050915942,0,73
